id,order,expected_json
280,"I'm craving a Espresso, make it Short, use No Whip, make that hmm with Coconut Milk, substitute with Light Ice, bit of Whip Cream.","{""drink"": ""Espresso"", ""size"": ""Short"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""No Whip"", ""Coconut Milk"", ""Light Ice"", ""Whip Cream""], ""food_items"": [], ""total_price"": 3.7}"
281,"I need a Short Caramel Macchiato, and on the side Soy Milk, included with Classic Syrup, and a Blueberry Muffin.","{""drink"": ""Caramel Macchiato"", ""size"": ""Short"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""Soy Milk"", ""Classic Syrup""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 9.1}"
282,"Okay, for me, it's gonna be a Trenta Flat White, and throw on Peppermint Syrup... make that a Oat Milk, and let's add Whip Cream, and throw on Almond Milk, and a Butter Croissant.","{""drink"": ""Flat White"", ""size"": ""Trenta"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Oat Milk"", ""Whip Cream"", ""Almond Milk""], ""food_items"": [""Butter Croissant""], ""total_price"": 11.65}"
283,"I want a Drip actually Coffee, make it Grande, included with No Ice, make err sure there's Extra Shot, and a uh Blueberry Muffin.","{""drink"": ""Drip Coffee"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""No Ice"", ""Extra Shot""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 7.75}"
284,"I need a Trenta Chai Latte, and let's actually add Sugar Free Vanilla, topped with Whip Cream, and a Butter I mean, Croissant.","{""drink"": ""Chai Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Sugar Free Vanilla"", ""Whip Cream""], ""food_items"": [""Butter Croissant""], ""total_price"": 10.75}"
285,"Get me a Short Frappe (Coffee), and why not add Oat Milk, and a Blueberry Muffin.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Short"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Oat Milk""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 9.55}"
286,Could I have a Short Iced Coffee.,"{""drink"": ""Iced Coffee"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 2.5}"
287,"Gimme a Tall Iced Coffee, finished with No Ice... make that a Breve, mix in some No Ice... wait sorry um Light Ice, and let's add No Whip, pump of No Ice.","{""drink"": ""Iced Coffee"", ""size"": ""Tall"", ""final_milk"": ""Breve"", ""modifiers"": [""Breve"", ""Light Ice"", ""No Whip"", ""No Ice""], ""food_items"": [], ""total_price"": 3.8}"
288,Just a Trenta Iced Coffee.,"{""drink"": ""Iced Coffee"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 4.5}"
289,"Alright, I think I want a Tall Caramel Macchiato, finished with Vanilla Syrup... scratch that, give me Hazelnut Syrup.","{""drink"": ""Caramel Macchiato"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Hazelnut Syrup""], ""food_items"": [], ""total_price"": 5.75}"
290,"I'd like to order a Tall Chai Latte, mix in some Classic Syrup, and on the side Hazelnut Syrup, and throw on No Whip... hold on Whip Cream.","{""drink"": ""Chai Latte"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Classic Syrup"", ""Hazelnut Syrup"", ""Whip Cream""], ""food_items"": [], ""total_price"": 5.75}"
291,"Just a Espresso, I mean, make it Grande, blended literally with No Ice, and a Blueberry Muffin.","{""drink"": ""Espresso"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""No Ice""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 7.25}"
292,"Umm, let's see... I'll do a Tall Frappe (Coffee), also Hazelnut Syrup... no nevermind No Ice, and why not add uh Light Ice.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Ice"", ""Light Ice""], ""food_items"": [], ""total_price"": 5.5}"
293,"Can I please get a Frappe (Coffee), make it Grande, bit of Peppermint Syrup, mix in uh some Breve, lot of Whip Cream, and a Butter Croissant.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Grande"", ""final_milk"": ""Breve"", ""modifiers"": [""Peppermint Syrup"", ""Breve"", ""Whip Cream""], ""food_items"": [""Butter Croissant""], ""total_price"": 11.3}"
294,Just a Tall Frappe (Coffee).,"{""drink"": ""Frappe (Coffee)"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.5}"
295,"Hook me up with a Venti Cold Brew, pump of Classic Syrup, and Breve, pump of Sugar Free Vanilla, and a Avocado Toast.","{""drink"": ""Cold Brew"", ""size"": ""Venti"", ""final_milk"": ""Breve"", ""modifiers"": [""Classic Syrup"", ""Breve"", ""Sugar Free Vanilla""], ""food_items"": [""Avocado Toast""], ""total_price"": 13.55}"
296,"Two Latte, make it Venti, splash of Caramel Drizzle, throw in some Peppermint Syrup, throw in some Light Ice, substitute with Light Ice... hold on Caramel Syrup.","{""drink"": ""Latte"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle"", ""Peppermint Syrup"", ""Light Ice"", ""Caramel Syrup""], ""food_items"": [], ""total_price"": 7.0}"
297,"Shoot me a Short Cappuccino, mix in some Extra Hot.","{""drink"": ""Cappuccino"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Extra Hot""], ""food_items"": [], ""total_price"": 4.0}"
298,"You know what? Let's do a Trenta Mocha, plus Whip Cream, and Caramel Syrup, alongside Breve.","{""drink"": ""Mocha"", ""size"": ""Trenta"", ""final_milk"": ""Breve"", ""modifiers"": [""Whip Cream"", ""Caramel Syrup"", ""Breve""], ""food_items"": [], ""total_price"": 8.3}"
299,"May I get a Trenta Flat White, mix in sort of some Peppermint Syrup, oh and also Coconut Milk.","{""drink"": ""Flat White"", ""size"": ""Trenta"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Peppermint Syrup"", ""Coconut Milk""], ""food_items"": [], ""total_price"": 7.45}"
300,"Can I please get a Iced actually Coffee, make it Short.","{""drink"": ""Iced Coffee"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 2.5}"
301,"Can I please get a Short Espresso, blended with Sugar Free Vanilla... scrap the Extra Shot, throw in some Almond Milk, and a Blueberry Muffin.","{""drink"": ""Espresso"", ""size"": ""Short"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Extra Shot"", ""Almond Milk""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 7.85}"
302,"Uh, I think I'll try the Grande Mocha.","{""drink"": ""Mocha"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.5}"
303,"One Hot Chocolate, make it Tall, poured over No Ice, added with Peppermint I mean, Syrup... omit the Classic Syrup, bit of Breve.","{""drink"": ""Hot Chocolate"", ""size"": ""Tall"", ""final_milk"": ""Breve"", ""modifiers"": [""No Ice"", ""Classic Syrup"", ""Breve""], ""food_items"": [], ""total_price"": 4.8}"
304,"Hit me with a Venti Cappuccino, and a Bagel.","{""drink"": ""Cappuccino"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Bagel""], ""total_price"": 8.0}"
305,"Alright, I think I want a Trenta Caramel Macchiato, topped with Sugar Free Vanilla, also Oat Milk, alongside Extra Hot, and a Avocado Toast.","{""drink"": ""Caramel Macchiato"", ""size"": ""Trenta"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Sugar Free Vanilla"", ""Oat Milk"", ""Extra Hot""], ""food_items"": [""Avocado Toast""], ""total_price"": 15.05}"
306,"I guess I'll take a Grande Frappe (Coffee), make sure there's Hazelnut Syrup... hold the No Whip, and don't forget um the Hazelnut Syrup, and a Butter Croissant.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Whip"", ""Hazelnut Syrup""], ""food_items"": [""Butter Croissant""], ""total_price"": 10.0}"
307,Lemme get a Tall Flat White.,"{""drink"": ""Flat White"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 4.75}"
308,"I'll take a Short Chai Latte, hint of Almond Milk, pump of Coconut um Milk... replace that with Extra Shot, poured over Peppermint Syrup, and a Avocado Toast.","{""drink"": ""Chai Latte"", ""size"": ""Short"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Almond Milk"", ""Extra Shot"", ""Peppermint Syrup""], ""food_items"": [""Avocado Toast""], ""total_price"": 13.35}"
309,"You know what? Let's do a Venti Strawberry Smoothie, topped with Caramel Syrup, lot of Light Ice... on second thought Hazelnut Syrup.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [""Caramel Syrup"", ""Hazelnut Syrup""], ""food_items"": [], ""total_price"": 8.0}"
310,"Yo, can I get a Latte, make it I mean, Tall, topped with Classic Syrup, make sure there's No Ice... actually I hate Whip Cream, oh and also Cold Foam... replace that with Oat Milk, mix in some No Whip, and a Blueberry Muffin.","{""drink"": ""Latte"", ""size"": ""Tall"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Classic Syrup"", ""Whip Cream"", ""Oat Milk"", ""No Whip""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 9.55}"
311,"I'm feeling like a Tall Caramel Macchiato, topped sort of with Vanilla Syrup, mix I mean, in some Hazelnut Syrup.","{""drink"": ""Caramel Macchiato"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Vanilla Syrup"", ""Hazelnut Syrup""], ""food_items"": [], ""total_price"": 6.25}"
312,"Give me a Trenta Caramel Macchiato, and why not add Caramel Drizzle.","{""drink"": ""Caramel Macchiato"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle""], ""food_items"": [], ""total_price"": 7.25}"
313,"May I get a Cappuccino, make uh it Trenta, oh and also Cold Foam... um actually let's do Breve.","{""drink"": ""Cappuccino"", ""size"": ""Trenta"", ""final_milk"": ""Breve"", ""modifiers"": [""Breve""], ""food_items"": [], ""total_price"": 6.8}"
314,"Start me off with a Hot Chocolate, make it Venti, bit of Vanilla Syrup... take out the Whip Cream.","{""drink"": ""Hot Chocolate"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Whip Cream""], ""food_items"": [], ""total_price"": 5.5}"
315,"Order of a Hot Chocolate, make it Venti, with Caramel Drizzle, use Caramel Syrup, paired with Sugar Free Vanilla.","{""drink"": ""Hot Chocolate"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle"", ""Caramel Syrup"", ""Sugar Free Vanilla""], ""food_items"": [], ""total_price"": 6.5}"
316,"I would like a Chai Latte, make it you know, Grande, and a Bacon Gouda Sandwich.","{""drink"": ""Chai Latte"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 10.75}"
317,"Gimme a Grande Americano, and Vanilla Syrup, topped with Coconut Milk, added with Breve... actually wait No Whip.","{""drink"": ""Americano"", ""size"": ""Grande"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Vanilla Syrup"", ""Coconut Milk"", ""No Whip""], ""food_items"": [], ""total_price"": 5.2}"
318,"I want a Frappe (Mocha), make it Short, finished with No Whip, finished with Classic Syrup.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Whip"", ""Classic Syrup""], ""food_items"": [], ""total_price"": 5.25}"
319,"May I get a Trenta Drip Coffee, and let's add Extra Hot, and a Bacon Gouda Sandwich.","{""drink"": ""Drip Coffee"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [""Extra Hot""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 9.5}"
320,"Hit me with a Venti Flat White, blended kinda with Peppermint Syrup, and don't forget the hmm Vanilla Syrup, and on the sort of side Caramel Drizzle, make that with Caramel Syrup, and you know, a Bacon Gouda Sandwich.","{""drink"": ""Flat White"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Peppermint Syrup"", ""Vanilla Syrup"", ""Caramel Drizzle"", ""Caramel Syrup""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 13.25}"
321,"Hook me up with a Short Strawberry Smoothie, and let's add Soy Milk, and don't forget the Vanilla Syrup, bit of Oat Milk, and a Butter Croissant.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Short"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Soy Milk"", ""Vanilla Syrup"", ""Oat Milk""], ""food_items"": [""Butter Croissant""], ""total_price"": 10.9}"
322,"I would like a Grande Cold Brew, with Peppermint Syrup.","{""drink"": ""Cold Brew"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""Peppermint Syrup""], ""food_items"": [], ""total_price"": 5.25}"
323,"Start me off with a Trenta Latte, and let's add No Ice, use No Whip, plus No Ice... hold on Whip Cream.","{""drink"": ""Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Ice"", ""No Whip"", ""Whip Cream""], ""food_items"": [], ""total_price"": 6.5}"
324,"I'd like to order a Trenta Frappe (Mocha), dash of Vanilla Syrup... instead of that use Sugar Free Vanilla, also Caramel Drizzle, hint of uh Vanilla Syrup, and a Bacon Gouda Sandwich.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Sugar Free Vanilla"", ""Caramel Drizzle"", ""Vanilla Syrup""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 14.25}"
325,"I'll take a Iced Coffee, make it Trenta, throw in some Extra Shot, add a shot of Peppermint um Syrup, and a Butter you know, Croissant.","{""drink"": ""Iced Coffee"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [""Extra Shot"", ""Peppermint Syrup""], ""food_items"": [""Butter Croissant""], ""total_price"": 9.5}"
326,"Can I please get a Venti Matcha Latte, finished with Vanilla Syrup, make sure there's Skim uh Milk, pump of No Ice, and a Butter sort of Croissant.","{""drink"": ""Matcha Latte"", ""size"": ""Venti"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Vanilla Syrup"", ""Skim Milk"", ""No Ice""], ""food_items"": [""Butter Croissant""], ""total_price"": 10.25}"
327,"Lemme get a Venti Hot Chocolate, dash of Peppermint Syrup... switch that to No Ice, make sure there's Coconut Milk.","{""drink"": ""Hot Chocolate"", ""size"": ""Venti"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""No Ice"", ""Coconut Milk""], ""food_items"": [], ""total_price"": 5.7}"
328,"I need a Venti Iced Coffee, and a Bagel.","{""drink"": ""Iced Coffee"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [""Bagel""], ""total_price"": 6.5}"
329,"I need a Venti Latte, finished with Extra Hot... cancel the No Whip, oh and also No Ice, and a Bacon Gouda Sandwich.","{""drink"": ""Latte"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Whip"", ""No Ice""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 11.0}"
330,"Start me off with a Grande Iced Coffee, dash of Hazelnut like Syrup, use Breve.","{""drink"": ""Iced Coffee"", ""size"": ""Grande"", ""final_milk"": ""Breve"", ""modifiers"": [""Hazelnut Syrup"", ""Breve""], ""food_items"": [], ""total_price"": 4.8}"
331,"Okay, for me, it's gonna be a Venti Mocha, oh and also Peppermint Syrup.","{""drink"": ""Mocha"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Peppermint Syrup""], ""food_items"": [], ""total_price"": 6.5}"
332,"Make it a Short Latte, and a Blueberry Muffin.","{""drink"": ""Latte"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Blueberry Muffin""], ""total_price"": 7.75}"
333,"May I get a Hot Chocolate, make it literally Short, make that with Almond you know, Milk... wait, is that extra? okay no No Whip, and don't hmm forget the Classic Syrup, substitute with Oat Milk.","{""drink"": ""Hot Chocolate"", ""size"": ""Short"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""No Whip"", ""Classic Syrup"", ""Oat Milk""], ""food_items"": [], ""total_price"": 4.3}"
334,"So, I'll have a Venti Mocha, plus Vanilla Syrup, substitute with Extra uh Shot... make that a Caramel Drizzle.","{""drink"": ""Mocha"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Vanilla Syrup"", ""Caramel Drizzle""], ""food_items"": [], ""total_price"": 7.0}"
335,"Umm, let's see... I'll do a Hot Chocolate, make it Grande, dash of Oat Milk, hit it with Cold Foam... shoot, sorry, No err Ice, and a Blueberry Muffin.","{""drink"": ""Hot Chocolate"", ""size"": ""Grande"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Oat Milk"", ""No Ice""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 9.05}"
336,"Hmm, give me a sec... okay, a Strawberry Smoothie, make it Trenta, substitute kinda with Hazelnut Syrup... replace that with No Whip, use Extra Shot, add a shot of Skim Milk, use Soy Milk, and a Bacon Gouda Sandwich.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Trenta"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""No Whip"", ""Extra Shot"", ""Skim Milk"", ""Soy Milk""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 14.6}"
337,"Get me a Cold Brew, make it Tall, splash uh of No Ice, splash of No Whip, use Oat Milk.","{""drink"": ""Cold Brew"", ""size"": ""Tall"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""No Ice"", ""No Whip"", ""Oat Milk""], ""food_items"": [], ""total_price"": 5.05}"
338,"Let's start with a Grande Cappuccino, bit of actually Skim Milk, oh and also Peppermint Syrup, and a Avocado Toast.","{""drink"": ""Cappuccino"", ""size"": ""Grande"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Skim Milk"", ""Peppermint Syrup""], ""food_items"": [""Avocado Toast""], ""total_price"": 12.5}"
339,"Hit me with a Frappe (Coffee), make it Tall, coupled with kinda Sugar Free Vanilla, paired with Extra Hot, and Extra Shot.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Sugar Free Vanilla"", ""Extra Hot"", ""Extra Shot""], ""food_items"": [], ""total_price"": 7.0}"
340,I'm going to grab a Venti Americano.,"{""drink"": ""Americano"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 4.5}"
341,"Hit me with a Grande Latte, pump of Caramel Syrup.","{""drink"": ""Latte"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Syrup""], ""food_items"": [], ""total_price"": 5.5}"
342,"Umm, let's see... I'll do a Venti Frappe (Coffee), substitute with No Whip... no nevermind um Oat Milk, and don't forget the Almond Milk.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Venti"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Oat Milk"", ""Almond Milk""], ""food_items"": [], ""total_price"": 7.9}"
343,"Lemme get a Trenta Iced Coffee, blended with Hazelnut Syrup... cancel the Soy Milk, also Classic Syrup.","{""drink"": ""Iced Coffee"", ""size"": ""Trenta"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""Soy Milk"", ""Classic Syrup""], ""food_items"": [], ""total_price"": 5.1}"
344,"You know what? Let's do a Hot Chocolate, make it Venti, splash kinda of Peppermint Syrup... ignoring that, Extra Shot, hint of Peppermint Syrup, and a Avocado Toast.","{""drink"": ""Hot Chocolate"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Extra Shot"", ""Peppermint Syrup""], ""food_items"": [""Avocado Toast""], ""total_price"": 13.5}"
345,"I need a Latte, make it Short, and let's add Caramel Drizzle... wait, um I don't want Cold Foam, and a Bagel.","{""drink"": ""Latte"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Cold Foam""], ""food_items"": [""Bagel""], ""total_price"": 7.75}"
346,"Alright, I think I want a Short Americano, put in some Caramel Drizzle... actually no Vanilla Syrup.","{""drink"": ""Americano"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [""Vanilla Syrup""], ""food_items"": [], ""total_price"": 3.5}"
347,"I would like a Short Chai Latte, mix in uh some Vanilla Syrup.","{""drink"": ""Chai Latte"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Vanilla Syrup""], ""food_items"": [], ""total_price"": 4.75}"
348,"I'd like to order a Latte, make it actually Trenta, and throw on Cold Foam... omit the Caramel Drizzle.","{""drink"": ""Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle""], ""food_items"": [], ""total_price"": 6.5}"
349,"You know what? Let's do a Hot Chocolate, make it um Venti.","{""drink"": ""Hot Chocolate"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.0}"
350,"I'm craving a Venti Iced Coffee, splash of Caramel hmm Drizzle... cancel the Classic Syrup.","{""drink"": ""Iced Coffee"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [""Classic Syrup""], ""food_items"": [], ""total_price"": 4.0}"
351,"Can you get me a Strawberry Smoothie, make it I mean, Short, substitute with Whip Cream.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [""Whip Cream""], ""food_items"": [], ""total_price"": 6.0}"
352,"Can I please get a Cappuccino, make um it Grande, add a shot of Caramel Syrup, pump of Coconut Milk, and don't forget the Oat Milk, blended with Hazelnut sort of Syrup.","{""drink"": ""Cappuccino"", ""size"": ""Grande"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Caramel Syrup"", ""Coconut Milk"", ""Oat Milk"", ""Hazelnut Syrup""], ""food_items"": [], ""total_price"": 7.5}"
353,"Give me a Short Strawberry Smoothie, coupled with Classic Syrup, coupled with Oat Milk... omit the Skim Milk, added with Oat Milk, hit it with Whip Cream.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Short"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Classic Syrup"", ""Skim Milk"", ""Oat Milk"", ""Whip Cream""], ""food_items"": [], ""total_price"": 6.8}"
354,"Hmm, give me a sec... okay, a Venti Frappe (Coffee), pump of sort of Hazelnut Syrup, lot of Extra Shot, alongside Classic Syrup, topped with Light Ice, and a Blueberry Muffin.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Hazelnut Syrup"", ""Extra Shot"", ""Classic Syrup"", ""Light Ice""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 11.75}"
355,"Could I have a Chai Latte, make it Venti, topped actually with Sugar Free Vanilla.","{""drink"": ""Chai Latte"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Sugar Free Vanilla""], ""food_items"": [], ""total_price"": 6.25}"
356,"Order of a Tall Americano, coupled with Almond Milk, poured over Caramel Drizzle.","{""drink"": ""Americano"", ""size"": ""Tall"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Almond Milk"", ""Caramel Drizzle""], ""food_items"": [], ""total_price"": 4.6}"
357,"I'll have a Short Frappe (Mocha), finished with Classic Syrup... wait, I don't want Oat Milk, included with Skim Milk... belay that Almond Milk, dash of Almond Milk... actually no Extra Shot.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Short"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Oat Milk"", ""Almond Milk"", ""Extra Shot""], ""food_items"": [], ""total_price"": 7.65}"
358,"I'm feeling like a Americano, make it Short, hint of No Whip, make that with No Whip... shoot, sorry, kinda Vanilla Syrup, put in some Caramel Drizzle... switch that to Light Ice, finished with Extra Shot... scrap the Breve, and a actually Blueberry Muffin.","{""drink"": ""Americano"", ""size"": ""Short"", ""final_milk"": ""Breve"", ""modifiers"": [""No Whip"", ""Vanilla Syrup"", ""Light Ice"", ""Breve""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 8.05}"
359,"I'm craving a Strawberry Smoothie, make it Grande, and Cold Foam, make that with Hazelnut Syrup.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""Cold Foam"", ""Hazelnut Syrup""], ""food_items"": [], ""total_price"": 8.25}"
360,"Okay, for me, it's gonna be a Latte, make it Trenta, dash of Coconut um Milk, and a Avocado Toast.","{""drink"": ""Latte"", ""size"": ""Trenta"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Coconut Milk""], ""food_items"": [""Avocado Toast""], ""total_price"": 13.7}"
361,"Let's start with a Mocha, make it Trenta, bit of Skim Milk.","{""drink"": ""Mocha"", ""size"": ""Trenta"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Skim Milk""], ""food_items"": [], ""total_price"": 6.5}"
362,"I guess I'll take a Grande Cold Brew, pump of Extra Shot, throw in some Caramel literally Drizzle, and a Bacon Gouda Sandwich.","{""drink"": ""Cold Brew"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""Extra Shot"", ""Caramel Drizzle""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 11.75}"
363,"Yo, can I get a Mocha, err make it Trenta.","{""drink"": ""Mocha"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 6.5}"
364,"Start me off with a Venti Espresso, put in some Almond Milk... wait sorry Light Ice.","{""drink"": ""Espresso"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [""Light Ice""], ""food_items"": [], ""total_price"": 4.0}"
365,"Gimme a Tall Matcha Latte, lot of Classic Syrup... oops I meant Extra Hot, splash of Hazelnut Syrup.","{""drink"": ""Matcha Latte"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Extra Hot"", ""Hazelnut Syrup""], ""food_items"": [], ""total_price"": 5.75}"
366,"Shoot me a Strawberry Smoothie, make it Tall, add a shot of Hazelnut Syrup... hold on Classic Syrup, splash of literally Oat Milk.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Tall"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Classic Syrup"", ""Oat Milk""], ""food_items"": [], ""total_price"": 6.8}"
367,"Uh, I think I'll try the Tall Chai Latte, substitute with No Ice, blended with Hazelnut Syrup, and a Avocado Toast.","{""drink"": ""Chai Latte"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Ice"", ""Hazelnut Syrup""], ""food_items"": [""Avocado Toast""], ""total_price"": 12.25}"
368,"I'm going to grab a Venti Hot Chocolate, use Whip Cream, hint of Soy Milk... uh on second thought Oat Milk, and a Butter Croissant.","{""drink"": ""Hot Chocolate"", ""size"": ""Venti"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Whip Cream"", ""Oat Milk""], ""food_items"": [""Butter Croissant""], ""total_price"": 9.8}"
369,"You know what? Let's do a Cold Brew, make it Short, and throw on Soy Milk, and on the side Cold Foam... hold on Peppermint Syrup.","{""drink"": ""Cold Brew"", ""size"": ""Short"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""Soy Milk"", ""Peppermint Syrup""], ""food_items"": [], ""total_price"": 4.85}"
